date,department,transaction_type,revenue,expense,net_revenue
2026-08-15,Pediatrics,Surgery,3357.99,1613.6,1744.39
2026-08-15,Pediatrics,Surgery,3132.27,1402.97,1729.29
2026-08-15,Pediatrics,Lab Test,1280.11,521.41,758.7
2026-08-15,Pediatrics,Consultation,1698.47,1060.13,638.35
2026-08-16,Cardiology,Surgery,2855.29,1667.52,1187.78
2026-08-16,Cardiology,Room Charge,4392.02,2921.04,1470.97
2026-08-16,Cardiology,Room Charge,2904.74,1882.88,1021.85
2026-08-16,Cardiology,Consultation,1886.41,1059.6,826.81
2026-08-16,Cardiology,Medication,4800.87,3710.3,1090.57
2026-08-16,Cardiology,Consultation,1296.07,677.86,618.2
2026-08-16,Cardiology,Lab Test,3679.61,1894.18,1785.43
2026-08-16,Cardiology,Medication,521.34,293.67,227.67
2026-08-16,Cardiology,Medication,938.5,681.47,257.03
2026-08-16,Cardiology,Medication,2271.69,744.83,1526.86
2026-08-16,Cardiology,Medication,1021.31,678.04,343.27
2026-08-16,Cardiology,Room Charge,3753.91,2405.72,1348.19
2026-08-16,Neurology,Surgery,3780.18,2764.32,1015.86
2026-08-16,Neurology,Lab Test,4407.84,3225.63,1182.21
2026-08-16,Neurology,Room Charge,4493.12,2290.93,2202.19
2026-08-16,Neurology,Consultation,1363.1,793.5,569.61
2026-08-16,Neurology,Room Charge,4956.84,1705.18,3251.66
2026-08-16,Neurology,Surgery,3624.72,2615.43,1009.3
2026-08-16,Neurology,Room Charge,2194.17,1642.62,551.55
2026-08-16,Neurology,Consultation,1555.33,1001.84,553.49
2026-08-16,Neurology,Surgery,4414.77,2635.96,1778.82
2026-08-16,Neurology,Room Charge,3284.31,1969.63,1314.68
2026-08-16,Neurology,Surgery,1902.63,645.35,1257.28
2026-08-16,Neurology,Medication,1085.87,653.5,432.37
2026-08-16,Neurology,Surgery,1064.6,328.76,735.83
2026-08-16,Neurology,Lab Test,2514.05,1547.73,966.33
2026-08-16,Neurology,Medication,3559.97,1482.58,2077.39
2026-08-16,Neurology,Room Charge,2080.39,1188.16,892.23
2026-08-16,Neurology,Consultation,3546.58,2548.98,997.6
2026-08-16,Neurology,Medication,2665.74,1692.8,972.94
2026-08-16,Neurology,Lab Test,1622.17,891.56,730.61
2026-08-16,Neurology,Consultation,4094.58,3234.53,860.05
2026-08-16,Neurology,Room Charge,1286.78,621.45,665.33
2026-08-16,Neurology,Room Charge,4141.63,1322.18,2819.45
2026-08-16,Neurology,Lab Test,2865.85,1167.52,1698.33
2026-08-16,Neurology,Room Charge,1047.86,432.08,615.78
2026-08-16,Neurology,Room Charge,1666.82,1159.41,507.41
2026-08-16,Neurology,Medication,827.5,399.0,428.5
2026-08-16,Neurology,Medication,1761.24,981.93,779.31
2026-08-16,Neurology,Surgery,2877.44,2082.33,795.11
2026-08-16,Neurology,Room Charge,1340.38,733.33,607.05
2026-08-16,Neurology,Surgery,580.1,208.17,371.93
2026-08-16,Neurology,Medication,2846.0,1680.13,1165.87
2026-08-16,Neurology,Consultation,847.72,359.47,488.25
2026-08-16,Neurology,Room Charge,4216.13,1269.78,2946.35
2026-08-16,Neurology,Lab Test,3479.93,2097.74,1382.19
2026-08-16,Neurology,Lab Test,4794.38,2598.53,2195.85
2026-08-16,Neurology,Room Charge,2677.44,1308.66,1368.78
2026-08-16,Orthopedics,Surgery,3079.16,1691.71,1387.45
2026-08-16,Orthopedics,Room Charge,2611.72,790.43,1821.3
2026-08-16,Orthopedics,Medication,2362.18,790.24,1571.94
2026-08-16,Orthopedics,Consultation,3619.37,1182.62,2436.75
2026-08-16,Orthopedics,Lab Test,4820.46,2061.84,2758.62
2026-08-16,Orthopedics,Medication,1022.89,335.92,686.97
2026-08-16,Orthopedics,Consultation,1771.76,1125.85,645.9
2026-08-16,Orthopedics,Lab Test,2515.66,1004.32,1511.35
2026-08-16,Orthopedics,Room Charge,1131.13,757.98,373.15
2026-08-16,Orthopedics,Consultation,1433.92,841.42,592.5
2026-08-16,Orthopedics,Medication,642.84,508.27,134.57
2026-08-16,Orthopedics,Surgery,1149.37,709.58,439.79
2026-08-16,Orthopedics,Consultation,1663.36,1188.25,475.11
2026-08-16,Orthopedics,Medication,1666.82,1051.86,614.95
2026-08-16,Orthopedics,Surgery,1125.17,501.83,623.35
2026-08-16,Orthopedics,Medication,1337.02,566.16,770.86
2026-08-16,Orthopedics,Medication,917.94,281.44,636.49
2026-08-16,Orthopedics,Room Charge,3774.57,2500.42,1274.14
2026-08-16,Orthopedics,Surgery,4892.13,1617.55,3274.57
2026-08-16,Orthopedics,Lab Test,3283.4,1048.69,2234.71
2026-08-16,Orthopedics,Room Charge,2517.02,1833.29,683.72
2026-08-16,Orthopedics,Room Charge,1271.81,717.13,554.68
2026-08-16,Orthopedics,Consultation,1215.09,949.83,265.26
2026-08-16,Orthopedics,Surgery,2430.57,1767.09,663.48
2026-08-16,Orthopedics,Medication,705.08,272.55,432.53
2026-08-16,Orthopedics,Lab Test,4854.54,2897.2,1957.33
2026-08-16,Orthopedics,Medication,2160.85,1720.26,440.59
2026-08-16,Orthopedics,Medication,1759.85,1394.21,365.64
2026-08-16,Orthopedics,Consultation,4608.77,3115.52,1493.24
2026-08-16,Orthopedics,Consultation,4857.53,1701.25,3156.27
2026-08-16,Orthopedics,Surgery,3129.49,1559.18,1570.31
2026-08-16,Orthopedics,Lab Test,4924.28,1497.95,3426.33
2026-08-16,Orthopedics,Room Charge,2023.43,905.14,1118.29
2026-08-16,General,Room Charge,3469.64,2242.13,1227.51
2026-08-16,General,Medication,1080.56,727.83,352.73
2026-08-16,General,Lab Test,4159.33,3314.94,844.39
2026-08-16,General,Lab Test,1292.55,729.81,562.74
2026-08-16,General,Room Charge,545.86,234.32,311.54
2026-08-16,General,Consultation,2235.88,831.46,1404.41
2026-08-16,General,Medication,1436.78,454.36,982.42
2026-08-16,General,Lab Test,2933.6,2075.51,858.09
2026-08-16,General,Consultation,1369.19,1052.13,317.06
2026-08-16,Emergency,Surgery,1309.96,535.47,774.49
2026-08-16,Emergency,Lab Test,911.76,286.14,625.62
2026-08-16,Emergency,Room Charge,3663.2,2866.22,796.98
2026-08-16,Emergency,Room Charge,4285.72,2242.12,2043.59
2026-08-16,Emergency,Lab Test,3561.95,1389.39,2172.56
2026-08-16,Emergency,Lab Test,2151.13,877.66,1273.47
2026-08-16,Emergency,Room Charge,4725.31,3167.46,1557.85
2026-08-16,Emergency,Consultation,2776.36,1350.08,1426.28
2026-08-16,Emergency,Room Charge,1133.1,376.94,756.15
2026-08-16,Emergency,Consultation,4651.57,3562.86,1088.71
2026-08-16,Emergency,Consultation,4874.02,3325.13,1548.89
2026-08-16,Emergency,Consultation,3586.1,2458.62,1127.48
2026-08-16,Emergency,Medication,1886.25,961.13,925.12
2026-08-16,Oncology,Lab Test,3913.34,3042.06,871.28
2026-08-16,Oncology,Consultation,4330.76,1740.56,2590.2
2026-08-16,Oncology,Room Charge,3377.82,1366.4,2011.42
2026-08-16,Oncology,Consultation,2971.13,1292.37,1678.76
2026-08-16,Oncology,Lab Test,3540.82,2445.7,1095.12
2026-08-16,Oncology,Consultation,2169.99,1546.74,623.25
2026-08-16,Oncology,Consultation,4933.61,3059.15,1874.46
2026-08-16,Oncology,Room Charge,3139.14,1300.73,1838.41
2026-08-16,Oncology,Room Charge,1000.74,326.92,673.82
2026-08-16,Oncology,Lab Test,2375.42,1117.18,1258.24
2026-08-16,Oncology,Room Charge,3617.37,2526.05,1091.32
2026-08-16,Oncology,Surgery,4978.61,2054.67,2923.93
2026-08-16,Oncology,Lab Test,4633.66,1920.84,2712.82
2026-08-16,Oncology,Surgery,4345.73,2909.69,1436.04
2026-08-16,Oncology,Medication,4158.35,1926.59,2231.76
2026-08-16,Oncology,Lab Test,4418.51,3355.84,1062.67
2026-08-16,Oncology,Consultation,3121.53,2107.85,1013.69
2026-08-16,Oncology,Consultation,1326.68,931.66,395.03
2026-08-16,Oncology,Lab Test,4032.1,1427.06,2605.03
2026-08-16,Oncology,Lab Test,1256.61,493.69,762.92
2026-08-16,Oncology,Medication,1230.32,829.06,401.26
2026-08-16,Oncology,Surgery,4485.4,1980.04,2505.36
2026-08-16,Oncology,Room Charge,4430.44,1998.54,2431.9
2026-08-16,Oncology,Surgery,2143.21,1493.67,649.55
2026-08-16,Oncology,Room Charge,1416.32,595.9,820.41
2026-08-16,Oncology,Medication,2838.72,1968.06,870.66
2026-08-16,Oncology,Medication,3026.36,1011.9,2014.46
2026-08-16,Oncology,Lab Test,1680.59,1163.68,516.91
2026-08-16,Oncology,Medication,4337.13,2173.42,2163.71
2026-08-16,Oncology,Lab Test,3310.86,1010.06,2300.8
2026-08-16,Oncology,Room Charge,4901.63,1792.84,3108.79
2026-08-16,Oncology,Surgery,1036.43,541.26,495.17
2026-08-16,Oncology,Lab Test,4133.44,1268.96,2864.48
2026-08-16,Oncology,Surgery,4429.54,1764.8,2664.74
2026-08-16,Pediatrics,Room Charge,2542.9,1954.49,588.41
2026-08-16,Pediatrics,Consultation,763.47,326.05,437.42
2026-08-16,Pediatrics,Consultation,2546.14,1810.12,736.02
2026-08-16,Pediatrics,Room Charge,3243.24,1173.45,2069.79
2026-08-16,Pediatrics,Medication,2318.3,1660.95,657.35
2026-08-16,Pediatrics,Lab Test,3034.73,2267.55,767.18
2026-08-16,Pediatrics,Room Charge,3927.78,2679.52,1248.26
2026-08-16,Pediatrics,Lab Test,4543.02,2575.11,1967.91
2026-08-16,Pediatrics,Surgery,3505.35,1832.12,1673.23
2026-08-16,Pediatrics,Medication,4999.38,1830.51,3168.87
2026-08-16,Pediatrics,Medication,2181.95,1710.32,471.63
2026-08-16,Pediatrics,Room Charge,1058.13,705.49,352.64
2026-08-17,Cardiology,Surgery,3532.44,2309.66,1222.78
2026-08-17,Cardiology,Room Charge,674.34,255.4,418.94
2026-08-17,Cardiology,Medication,2387.3,1470.4,916.9
2026-08-17,Cardiology,Lab Test,1805.26,864.76,940.5
2026-08-17,Cardiology,Consultation,1204.24,867.77,336.47
2026-08-17,Cardiology,Medication,2160.42,986.56,1173.86
2026-08-17,Cardiology,Lab Test,3615.8,2095.69,1520.11
2026-08-17,Cardiology,Lab Test,4879.2,3026.31,1852.89
2026-08-17,Neurology,Surgery,4108.9,3116.11,992.8
2026-08-17,Neurology,Lab Test,3739.12,1514.88,2224.24
2026-08-17,Neurology,Surgery,528.48,368.03,160.45
2026-08-17,Neurology,Surgery,4329.94,2445.51,1884.43
2026-08-17,Neurology,Surgery,3235.28,1295.42,1939.86
2026-08-17,Neurology,Lab Test,4350.26,3030.06,1320.2
2026-08-17,Neurology,Medication,1839.46,1212.63,626.83
2026-08-17,Neurology,Medication,2642.79,2095.23,547.56
2026-08-17,Neurology,Medication,2518.59,843.64,1674.95
2026-08-17,Neurology,Medication,808.34,328.3,480.04
2026-08-17,Neurology,Lab Test,3648.8,1327.2,2321.6
2026-08-17,Neurology,Consultation,3970.94,2674.0,1296.94
2026-08-17,Neurology,Surgery,3179.4,1526.26,1653.14
2026-08-17,Neurology,Surgery,3903.52,2441.58,1461.94
2026-08-17,Neurology,Surgery,4593.35,1719.39,2873.96
2026-08-17,Neurology,Lab Test,3573.14,2345.09,1228.05
2026-08-17,Neurology,Consultation,2709.83,1015.15,1694.69
2026-08-17,Neurology,Surgery,4976.56,2746.88,2229.68
2026-08-17,Neurology,Lab Test,2149.8,901.05,1248.75
2026-08-17,Orthopedics,Consultation,2282.63,797.69,1484.94
2026-08-17,Orthopedics,Room Charge,2728.19,1037.87,1690.32
2026-08-17,Orthopedics,Medication,2873.98,938.0,1935.98
2026-08-17,Orthopedics,Medication,4885.94,3890.05,995.89
2026-08-17,Orthopedics,Medication,4963.34,3326.54,1636.8
2026-08-17,Orthopedics,Lab Test,623.42,300.39,323.03
2026-08-17,Orthopedics,Medication,4940.97,3627.0,1313.97
2026-08-17,Orthopedics,Lab Test,2359.77,1404.14,955.63
2026-08-17,Orthopedics,Lab Test,3782.36,2302.83,1479.53
2026-08-17,Orthopedics,Consultation,2072.14,1349.62,722.52
2026-08-17,Orthopedics,Surgery,608.03,192.67,415.36
2026-08-17,Orthopedics,Surgery,778.57,584.79,193.79
2026-08-17,Orthopedics,Consultation,623.5,363.88,259.62
2026-08-17,Orthopedics,Medication,1921.82,1500.45,421.37
2026-08-17,Orthopedics,Surgery,4055.26,2894.03,1161.23
2026-08-17,Orthopedics,Consultation,3873.97,2509.23,1364.75
2026-08-17,Orthopedics,Room Charge,2414.89,1914.96,499.93
2026-08-17,Orthopedics,Room Charge,4425.76,3486.82,938.94
2026-08-17,Orthopedics,Surgery,1146.55,556.32,590.23
2026-08-17,Orthopedics,Consultation,1259.87,570.8,689.07
2026-08-17,Orthopedics,Lab Test,837.9,496.52,341.37
2026-08-17,Orthopedics,Surgery,4907.31,3754.5,1152.81
2026-08-17,Orthopedics,Room Charge,599.18,263.3,335.89
2026-08-17,Orthopedics,Medication,2561.62,1432.16,1129.46
2026-08-17,Orthopedics,Consultation,1349.87,725.52,624.35
2026-08-17,Orthopedics,Room Charge,3042.74,2353.43,689.31
2026-08-17,Orthopedics,Consultation,4335.14,1670.64,2664.5
2026-08-17,Orthopedics,Lab Test,3590.46,1108.88,2481.57
2026-08-17,Orthopedics,Consultation,3463.1,2594.04,869.05
2026-08-17,Orthopedics,Lab Test,3446.79,2075.09,1371.71
2026-08-17,Orthopedics,Consultation,4434.23,2628.1,1806.13
2026-08-17,Orthopedics,Lab Test,3348.22,1429.5,1918.72
2026-08-17,Orthopedics,Lab Test,4818.0,1659.0,3158.99
2026-08-17,Orthopedics,Room Charge,666.46,221.85,444.61
2026-08-17,Orthopedics,Room Charge,2785.22,2009.6,775.63
2026-08-17,Orthopedics,Consultation,1893.32,1010.35,882.97
2026-08-17,Orthopedics,Consultation,1223.03,369.29,853.74
2026-08-17,Orthopedics,Consultation,4150.2,2414.1,1736.1
2026-08-17,Orthopedics,Lab Test,4139.86,1270.2,2869.66
2026-08-17,Orthopedics,Room Charge,1241.83,957.81,284.01
2026-08-17,Orthopedics,Consultation,3397.42,2137.55,1259.87
2026-08-17,Orthopedics,Surgery,2876.95,1919.23,957.71
2026-08-17,Orthopedics,Medication,4270.81,1338.63,2932.19
2026-08-17,Orthopedics,Room Charge,1471.14,1109.4,361.74
2026-08-17,Orthopedics,Consultation,3715.97,2448.94,1267.04
2026-08-17,General,Room Charge,4504.54,3052.42,1452.12
2026-08-17,General,Consultation,2445.25,958.28,1486.97
2026-08-17,General,Room Charge,2088.62,1103.33,985.3
2026-08-17,General,Room Charge,1755.07,1067.16,687.91
2026-08-17,General,Lab Test,1209.42,778.25,431.18
2026-08-17,General,Medication,2309.53,1534.05,775.48
2026-08-17,General,Room Charge,2067.57,1273.52,794.05
2026-08-17,General,Surgery,4429.29,2813.21,1616.08
2026-08-17,General,Medication,4616.51,1905.36,2711.15
2026-08-17,General,Lab Test,3773.26,1818.04,1955.22
2026-08-17,General,Room Charge,4706.37,3381.54,1324.83
2026-08-17,General,Medication,4737.24,3102.62,1634.62
2026-08-17,General,Surgery,3132.13,1211.85,1920.28
2026-08-17,General,Lab Test,639.01,205.93,433.08
2026-08-17,Emergency,Room Charge,3203.49,2254.03,949.46
2026-08-17,Emergency,Lab Test,3910.78,2722.2,1188.57
2026-08-17,Emergency,Consultation,522.2,370.79,151.41
2026-08-17,Emergency,Lab Test,3840.94,1987.47,1853.47
2026-08-17,Emergency,Medication,2610.95,1009.9,1601.05
2026-08-17,Emergency,Room Charge,756.68,458.33,298.35
2026-08-17,Emergency,Surgery,1259.29,843.81,415.48
2026-08-17,Emergency,Room Charge,4967.78,1948.13,3019.65
2026-08-17,Emergency,Consultation,4306.09,3238.41,1067.68
2026-08-17,Emergency,Surgery,3786.61,1961.71,1824.89
2026-08-17,Emergency,Lab Test,1504.06,664.87,839.19
2026-08-17,Emergency,Medication,3614.04,1092.13,2521.91
2026-08-17,Emergency,Consultation,2946.12,1418.65,1527.47
2026-08-17,Emergency,Surgery,2141.85,1083.99,1057.86
2026-08-17,Emergency,Lab Test,4258.95,1652.57,2606.37
2026-08-17,Emergency,Room Charge,2224.25,1610.0,614.25
2026-08-17,Emergency,Surgery,4482.67,2221.95,2260.72
2026-08-17,Emergency,Lab Test,1552.57,1001.02,551.56
2026-08-17,Emergency,Medication,2501.06,1870.43,630.63
2026-08-17,Emergency,Consultation,4723.49,1465.58,3257.91
2026-08-17,Oncology,Surgery,2524.92,1279.51,1245.41
2026-08-17,Oncology,Room Charge,3362.25,2206.36,1155.89
2026-08-17,Oncology,Surgery,4800.3,3002.78,1797.52
2026-08-17,Oncology,Medication,2822.26,1307.69,1514.57
2026-08-17,Oncology,Lab Test,1540.12,487.34,1052.78
2026-08-17,Oncology,Lab Test,1575.17,1103.23,471.94
2026-08-17,Oncology,Consultation,1246.79,811.09,435.7
2026-08-17,Oncology,Consultation,615.75,420.86,194.89
2026-08-17,Oncology,Surgery,620.23,356.46,263.77
2026-08-17,Oncology,Consultation,1032.02,763.94,268.08
2026-08-17,Oncology,Room Charge,3370.19,1937.94,1432.26
2026-08-17,Oncology,Lab Test,2912.4,1811.06,1101.35
2026-08-17,Oncology,Consultation,4106.32,1708.05,2398.27
2026-08-17,Oncology,Medication,2898.28,1370.65,1527.63
2026-08-17,Oncology,Lab Test,3624.98,1208.97,2416.01
2026-08-17,Oncology,Medication,3008.25,1552.93,1455.32
2026-08-17,Oncology,Medication,2315.27,1421.38,893.89
2026-08-17,Oncology,Room Charge,1315.49,643.58,671.92
2026-08-17,Oncology,Medication,846.55,554.37,292.18
2026-08-17,Oncology,Room Charge,2349.88,981.67,1368.21
2026-08-17,Oncology,Lab Test,3814.75,1153.61,2661.14
2026-08-17,Oncology,Medication,4219.49,2547.74,1671.75
2026-08-17,Oncology,Room Charge,1879.33,1402.24,477.09
2026-08-17,Oncology,Medication,2794.02,1690.18,1103.84
2026-08-17,Pediatrics,Medication,3398.77,1895.84,1502.94
2026-08-17,Pediatrics,Consultation,3790.95,1571.65,2219.3
2026-08-17,Pediatrics,Surgery,2446.26,879.52,1566.74
2026-08-17,Pediatrics,Consultation,1382.11,819.51,562.59
2026-08-17,Pediatrics,Lab Test,1093.79,706.92,386.86
2026-08-17,Pediatrics,Medication,2404.06,1529.75,874.31
2026-08-17,Pediatrics,Lab Test,889.35,671.67,217.68
2026-08-17,Pediatrics,Consultation,4937.32,3694.8,1242.52
2026-08-17,Pediatrics,Surgery,4001.62,1658.89,2342.72
2026-08-17,Pediatrics,Consultation,3841.65,3045.48,796.17
2026-08-17,Pediatrics,Lab Test,1233.68,898.31,335.37
2026-08-17,Pediatrics,Surgery,1264.86,713.07,551.79
2026-08-17,Pediatrics,Surgery,2201.75,982.25,1219.51
2026-08-17,Pediatrics,Medication,3706.03,1364.21,2341.83
2026-08-17,Pediatrics,Surgery,4319.33,1433.86,2885.47
2026-08-17,Pediatrics,Medication,1369.97,617.38,752.59
2026-08-17,Pediatrics,Consultation,3709.11,2685.32,1023.79
2026-08-17,Pediatrics,Lab Test,3166.98,1198.05,1968.93
2026-08-18,Cardiology,Room Charge,3941.45,3039.36,902.09
2026-08-18,Cardiology,Medication,3108.03,1894.36,1213.66
2026-08-18,Cardiology,Surgery,4184.42,2223.87,1960.55
2026-08-18,Cardiology,Lab Test,3404.37,1681.4,1722.97
2026-08-18,Cardiology,Consultation,2998.32,1603.9,1394.42
2026-08-18,Cardiology,Medication,3525.85,1209.85,2316.0
2026-08-18,Cardiology,Lab Test,1363.23,1049.1,314.13
2026-08-18,Cardiology,Room Charge,974.3,475.23,499.07
2026-08-18,Cardiology,Medication,3410.14,2397.76,1012.38
2026-08-18,Cardiology,Lab Test,2822.68,855.88,1966.8
2026-08-18,Cardiology,Medication,1270.8,690.88,579.92
2026-08-18,Neurology,Room Charge,1439.89,594.23,845.65
2026-08-18,Neurology,Room Charge,1760.5,1203.15,557.35
2026-08-18,Neurology,Room Charge,4610.01,2358.94,2251.06
2026-08-18,Neurology,Room Charge,1038.07,475.28,562.8
2026-08-18,Neurology,Consultation,2264.5,1597.83,666.66
2026-08-18,Neurology,Room Charge,702.38,370.68,331.7
2026-08-18,Neurology,Room Charge,3433.0,1309.02,2123.97
2026-08-18,Neurology,Lab Test,4099.75,1545.53,2554.21
2026-08-18,Neurology,Medication,2625.94,1926.61,699.33
2026-08-18,Neurology,Room Charge,3923.65,1566.42,2357.23
2026-08-18,Neurology,Surgery,3758.41,1802.41,1956.0
2026-08-18,Neurology,Medication,4835.47,3585.96,1249.51
2026-08-18,Neurology,Medication,4313.1,1853.55,2459.55
2026-08-18,Orthopedics,Lab Test,4591.64,2036.11,2555.53
2026-08-18,Orthopedics,Room Charge,957.35,436.42,520.93
2026-08-18,Orthopedics,Surgery,970.94,586.95,383.99
2026-08-18,Orthopedics,Lab Test,991.99,763.22,228.76
2026-08-18,Orthopedics,Surgery,3773.33,2359.36,1413.98
2026-08-18,Orthopedics,Surgery,4718.94,2913.2,1805.74
2026-08-18,Orthopedics,Room Charge,1622.67,759.34,863.33
2026-08-18,Orthopedics,Medication,3868.39,2897.41,970.98
2026-08-18,Orthopedics,Lab Test,2451.2,1854.49,596.71
2026-08-18,Orthopedics,Lab Test,3319.65,1345.91,1973.74
2026-08-18,Orthopedics,Consultation,3825.77,1402.09,2423.68
2026-08-18,Orthopedics,Room Charge,653.39,429.26,224.13
2026-08-18,Orthopedics,Surgery,1488.31,819.81,668.5
2026-08-18,Orthopedics,Medication,896.86,438.07,458.79
2026-08-18,Orthopedics,Medication,4520.43,2293.14,2227.29
2026-08-18,Orthopedics,Surgery,4619.52,1538.5,3081.02
2026-08-18,Orthopedics,Medication,4775.79,2078.49,2697.29
2026-08-18,Orthopedics,Lab Test,4090.73,3059.5,1031.23
2026-08-18,Orthopedics,Medication,821.2,638.27,182.93
2026-08-18,Orthopedics,Surgery,3958.48,3018.04,940.44
2026-08-18,Orthopedics,Room Charge,2873.36,1846.56,1026.8
2026-08-18,Orthopedics,Medication,2594.68,1355.75,1238.94
2026-08-18,Orthopedics,Surgery,4448.59,1806.75,2641.85
2026-08-18,Orthopedics,Medication,2930.0,2308.71,621.29
2026-08-18,Orthopedics,Consultation,832.79,313.83,518.96
2026-08-18,Orthopedics,Room Charge,1616.02,1116.79,499.23
2026-08-18,Orthopedics,Lab Test,3245.29,1073.56,2171.73
2026-08-18,Orthopedics,Medication,2898.69,1354.0,1544.69
2026-08-18,Orthopedics,Medication,3207.65,1508.19,1699.45
2026-08-18,Orthopedics,Room Charge,2733.7,873.34,1860.36
2026-08-18,Orthopedics,Consultation,2097.84,1122.91,974.93
2026-08-18,Orthopedics,Consultation,4882.25,1866.5,3015.75
2026-08-18,Orthopedics,Consultation,1305.04,837.7,467.34
2026-08-18,Orthopedics,Consultation,3423.94,2012.7,1411.24
2026-08-18,Orthopedics,Medication,2842.25,1724.84,1117.41
2026-08-18,Orthopedics,Surgery,2215.81,1669.04,546.77
2026-08-18,Orthopedics,Room Charge,4054.19,3166.97,887.22
2026-08-18,Orthopedics,Surgery,3440.9,1228.1,2212.81
2026-08-18,Orthopedics,Medication,784.3,440.26,344.04
2026-08-18,Orthopedics,Consultation,4468.15,3092.68,1375.47
2026-08-18,Orthopedics,Lab Test,4518.29,2864.14,1654.15
2026-08-18,Orthopedics,Room Charge,2026.23,984.49,1041.74
2026-08-18,General,Room Charge,940.84,695.56,245.27
2026-08-18,General,Room Charge,3605.32,1510.98,2094.33
2026-08-18,General,Medication,2929.87,1209.8,1720.07
2026-08-18,General,Surgery,3683.69,2737.72,945.97
2026-08-18,General,Surgery,4335.76,2518.34,1817.41
2026-08-18,General,Consultation,3225.86,1594.75,1631.11
2026-08-18,General,Consultation,1797.32,1403.13,394.2
2026-08-18,General,Surgery,2800.07,885.86,1914.2
2026-08-18,General,Medication,2312.28,874.64,1437.64
2026-08-18,General,Lab Test,4208.62,3096.61,1112.01
2026-08-18,General,Room Charge,3859.75,1939.75,1920.0
2026-08-18,General,Surgery,4431.96,3237.28,1194.68
2026-08-18,General,Lab Test,3951.13,1974.34,1976.79
2026-08-18,General,Room Charge,725.02,421.17,303.85
2026-08-18,General,Surgery,4597.09,1664.14,2932.96
2026-08-18,General,Lab Test,1988.58,1289.25,699.34
2026-08-18,General,Medication,3775.65,1673.46,2102.2
2026-08-18,General,Room Charge,4623.11,2077.83,2545.28
2026-08-18,General,Consultation,1290.93,743.09,547.84
2026-08-18,General,Lab Test,4689.52,2351.13,2338.4
2026-08-18,Emergency,Consultation,2984.61,1383.38,1601.23
2026-08-18,Emergency,Consultation,807.72,352.5,455.22
2026-08-18,Emergency,Medication,1736.12,1116.87,619.24
2026-08-18,Emergency,Lab Test,1417.34,614.16,803.18
2026-08-18,Emergency,Lab Test,4305.23,3231.75,1073.47
2026-08-18,Emergency,Room Charge,1405.3,1028.9,376.39
2026-08-18,Emergency,Lab Test,2222.5,876.0,1346.49
2026-08-18,Emergency,Medication,2269.61,1406.34,863.26
2026-08-18,Emergency,Surgery,1331.85,757.67,574.18
2026-08-18,Emergency,Lab Test,2115.06,1594.16,520.9
2026-08-18,Emergency,Surgery,534.92,418.12,116.81
2026-08-18,Emergency,Lab Test,3032.33,2270.77,761.56
2026-08-18,Emergency,Room Charge,1311.23,848.28,462.95
2026-08-18,Emergency,Medication,4002.76,1664.11,2338.65
2026-08-18,Emergency,Lab Test,4577.03,1950.06,2626.98
2026-08-18,Emergency,Surgery,1374.57,906.67,467.9
2026-08-18,Emergency,Lab Test,4389.52,3457.17,932.35
2026-08-18,Emergency,Medication,735.38,320.9,414.48
2026-08-18,Emergency,Consultation,3194.16,2323.06,871.1
2026-08-18,Emergency,Room Charge,3189.1,2486.86,702.24
2026-08-18,Emergency,Surgery,2111.74,920.94,1190.8
2026-08-18,Emergency,Surgery,867.82,553.63,314.19
2026-08-18,Emergency,Room Charge,3286.73,1646.93,1639.8
2026-08-18,Emergency,Lab Test,839.43,569.25,270.18
2026-08-18,Emergency,Surgery,3822.44,1699.83,2122.61
2026-08-18,Emergency,Lab Test,3738.26,2120.62,1617.64
2026-08-18,Emergency,Medication,2531.95,1014.08,1517.87
2026-08-18,Emergency,Consultation,689.06,213.18,475.88
2026-08-18,Emergency,Consultation,3367.88,2116.56,1251.32
2026-08-18,Emergency,Room Charge,4570.85,3227.41,1343.45
2026-08-18,Emergency,Lab Test,4261.1,3093.07,1168.02
2026-08-18,Emergency,Lab Test,2587.8,1684.36,903.45
2026-08-18,Emergency,Consultation,1296.2,451.02,845.19
2026-08-18,Emergency,Room Charge,2440.7,1516.93,923.77
2026-08-18,Emergency,Surgery,1570.09,1088.98,481.12
2026-08-18,Emergency,Medication,3945.85,2211.97,1733.88
2026-08-18,Emergency,Room Charge,684.39,487.3,197.09
2026-08-18,Emergency,Consultation,3503.78,2079.73,1424.05
2026-08-18,Emergency,Surgery,4411.45,3173.08,1238.37
2026-08-18,Emergency,Room Charge,2245.84,1251.96,993.88
2026-08-18,Emergency,Medication,4320.58,2312.1,2008.48
2026-08-18,Emergency,Lab Test,1496.72,1192.32,304.4
2026-08-18,Emergency,Surgery,3219.91,2487.36,732.55
2026-08-18,Emergency,Lab Test,3638.39,1404.01,2234.37
2026-08-18,Emergency,Room Charge,3695.06,2307.87,1387.19
2026-08-18,Emergency,Medication,3007.47,2021.04,986.43
2026-08-18,Emergency,Consultation,4287.76,3410.62,877.14
2026-08-18,Oncology,Surgery,506.87,333.88,172.99
2026-08-18,Oncology,Surgery,1022.02,787.67,234.35
2026-08-18,Oncology,Medication,3662.49,1774.17,1888.33
2026-08-18,Oncology,Lab Test,3293.43,1646.34,1647.09
2026-08-18,Oncology,Consultation,2779.51,1377.71,1401.8
